scenario,time,body_x,body_y,body_z,velocity_x,velocity_y,velocity_z,projected_com_x,projected_com_z,predicted_com_x,predicted_com_z,left_x,left_y,left_z,left_phase,left_load,right_x,right_y,right_z,right_phase,right_load,support_x,support_z,balance_error,recovery_urgency,fallen,desired_x,desired_z,actual_displacement
moderate_shove,3.83333,0.0833396,0,0.983554,0.000752554,0,0.000319275,0.387082,1.42423,0.387263,1.42431,-0.32568,0,0.829421,3,0.5,-0.04568,0,0.829421,0,0.5,-0.18568,0.829421,0.825746,0.922462,1,0,0,1.36247e-05
moderate_shove,3.85,0.0833513,0,0.983559,0.000701677,0,0.00029769,0.375005,1.40928,0.375174,1.40935,-0.32568,0,0.829421,3,0.5,-0.04568,0,0.829421,0,0.5,-0.18568,0.829421,0.806603,0.922462,1,0,0,1.27036e-05
moderate_shove,3.86667,0.0833622,0,0.983564,0.000654239,0,0.000277564,0.363078,1.39441,0.363235,1.39447,-0.32568,0,0.829421,3,0.5,-0.04568,0,0.829421,0,0.5,-0.18568,0.829421,0.787619,0.922462,1,0,0,1.18447e-05
moderate_shove,3.88333,0.0833723,0,0.983568,0.000610009,0,0.000258799,0.351309,1.37962,0.351455,1.37969,-0.32568,0,0.829421,3,0.5,-0.04568,0,0.829421,0,0.5,-0.18568,0.829421,0.768817,0.922462,1,0,0,1.10439e-05
moderate_shove,3.9,0.0833818,0,0.983572,0.000568768,0,0.000241303,0.339708,1.36495,0.339844,1.36501,-0.32568,0,0.829421,3,0.5,-0.04568,0,0.829421,0,0.5,-0.18568,0.829421,0.750217,0.922462,1,0,0,1.02973e-05
moderate_shove,3.91667,0.0833907,0,0.983576,0.000530316,0,0.000224989,0.328283,1.35041,0.32841,1.35046,-0.32568,0,0.829421,3,0.5,-0.04568,0,0.829421,0,0.5,-0.18568,0.829421,0.731838,0.922462,1,0,0,9.60115e-06
moderate_shove,3.93333,0.0833989,0,0.983579,0.000494464,0,0.000209778,0.317042,1.33601,0.31716,1.33606,-0.32568,0,0.829421,3,0.5,-0.04568,0,0.829421,0,0.5,-0.18568,0.829421,0.713698,0.922462,1,0,0,8.95205e-06
moderate_shove,3.95,0.0834066,0,0.983583,0.000461035,0,0.000195596,0.30599,1.32178,0.306101,1.32183,-0.32568,0,0.829421,3,0.5,-0.04568,0,0.829421,0,0.5,-0.18568,0.829421,0.695813,0.922462,1,0,0,8.34684e-06
moderate_shove,3.96667,0.0834137,0,0.983586,0.000429866,0,0.000182373,0.295134,1.30772,0.295237,1.30776,-0.32568,0,0.829421,3,0.5,-0.04568,0,0.829421,0,0.5,-0.18568,0.829421,0.678196,0.922462,1,0,0,7.78254e-06
moderate_shove,3.98333,0.0834204,0,0.983589,0.000400804,0,0.000170043,0.284479,1.29385,0.284575,1.29389,-0.32568,0,0.829421,3,0.5,-0.04568,0,0.829421,0,0.5,-0.18568,0.829421,0.660863,0.922462,1,0,0,7.25639e-06
strong_shove,0,0,0,0.0950556,0,0,5.70333,5.808e-05,0.0957574,5.808e-05,1.46456,-0.12,0,0,1,0.380952,0.12,0,0,0,0.619048,0.0285714,0,0.0999124,0.216667,0,0,0,0.0950556
strong_shove,0.0166667,0,0,0.188527,0,0,5.60828,0.000227824,0.19041,0.000227824,1.5364,-0.12,0,0,1,0.261905,0.12,0,0,0,0.738095,0.0571429,0,0.198734,0.386389,0,0,0,0.0934713
strong_shove,0.0333333,0,0,0.28044,0,0,5.51481,0.000558238,0.283777,0.000558238,1.60733,-0.12,0,0,1,0.142857,0.12,0,0,0,0.857143,0.0857143,0,0.296279,0.519338,0,0,0,0.0919134
strong_shove,0.05,0.000112287,0,0.370555,0.00673724,0,5.40689,0.00121761,0.375427,0.00283455,1.67308,-0.12,0,0,1,0.0238095,0.12,0,0,0,0.976191,0.114286,0,0.392084,0.623481,0,0,0,0.0901148
strong_shove,0.0666667,0.000439547,0,0.458483,0.0196356,0,5.27565,0.00228917,0.464791,0.00700171,1.73095,-0.12,0,0,2,0,0.12,0,0,0,1,0.12,0,0.479465,0.70506,0,0,0,0.0879281
strong_shove,0.0833333,0.00104303,0,0.543832,0.0362087,0,5.12099,0.00381419,0.551317,0.0125043,1.78035,-0.120097,0.0249863,0.0242372,2,0,0.12,0,0,0,1,0.12,0,0.563427,0.768964,0,0,0,0.085352
strong_shove,0.1,0.00192447,0,0.626558,0.0528867,0,4.96354,0.00577394,0.634809,0.0184667,1.82606,-0.120196,0.0496672,0.0490307,2,0,0.12,0,0,0,1,0.12,0,0.645004,0.819022,0,0,0,0.0827303
strong_shove,0.116667,0.0030707,0,0.706658,0.0687736,0,4.806,0.00813447,0.715133,0.0246401,1.86857,-0.120298,0.0717037,0.0742781,2,0,0.12,0,0,0,1,0.12,0,0.72383,0.858234,0,0,0,0.0801082
strong_shove,0.133333,0.00446497,0,0.784131,0.0836565,0,4.64837,0.0108582,0.792173,0.0309358,1.90778,-0.1204,0.0889255,0.0998929,2,0,0.12,0,0,0,1,0.12,0,0.799657,0.88895,0,0,0,0.0774854
strong_shove,0.15,0.00608607,0,0.858975,0.0972659,0,4.49062,0.0139032,0.86583,0.037247,1.94358,-0.120504,0.0995578,0.125803,2,0,0.12,0,0,0,1,0.12,0,0.872307,0.913011,0,0,0,0.0748613
strong_shove,0.166667,0.0079072,0,0.931187,0.109268,0,4.33275,0.0172221,0.936128,0.0434464,1.97599,-0.120609,0.102405,0.151949,2,0,0.12,0,0,0,1,0.12,0,0.941753,0.931858,0,0,0,0.0722354
strong_shove,0.183333,0.0099056,0,1.00077,0.119904,0,4.17477,0.0207723,1.00313,0.0495492,2.00507,-0.120714,0.0969731,0.178283,2,0,0.12,0,0,0,1,0.12,0,1.00802,0.946622,0,0,0,0.0696082
strong_shove,0.2,0.0120616,0,1.06771,0.129358,0,4.01672,0.0324545,1.03604,0.0635006,2.00005,-0.12082,0.083522,0.204767,2,0,0.12,0,0,0,1,0.12,0,1.03973,0.958188,1,0,0,0.06698
strong_shove,0.216667,0.0140718,0,1.13013,0.120613,0,3.74516,0.0444697,1.06505,0.0734168,1.96389,-0.121084,0.0850724,0.235246,2,0,0.121187,0.00464372,0.0380634,0,0,0.0140718,1.13013,0.0718265,0.958188,1,0,0,0.0624518
strong_shove,0.233333,0.0159461,0,1.18833,0.112459,0,3.49197,0.0567763,1.09054,0.0837664,1.92861,-0.121348,0.0865599,0.265726,2,0,0.122375,0.00922464,0.0761268,0,0,0.0159461,1.18833,0.105971,0.958188,1,0,0,0.0582296
strong_shove,0.25,0.0176937,0,1.2426,0.104856,0,3.25589,0.0693347,1.11283,0.0945001,1.89424,-0.121611,0.0879226,0.296205,2,0,0.123562,0.0136808,0.11419,0,0,0.0176937,1.2426,0.139662,0.958188,1,0,0,0.054293
strong_shove,0.266667,0.0193232,0,1.29319,0.097767,0,3.03577,0.082107,1.13223,0.105571,1.86082,-0.121875,0.0891004,0.326685,2,0,0.12475,0.017952,0.152254,0,0,0.0193232,1.29319,0.172773,0.958188,1,0,0,0.0506224
strong_shove,0.283333,0.0208424,0,1.34037,0.0911574,0,2.83053,0.0950571,1.14902,0.116935,1.82835,-0.122139,0.0900354,0.357164,2,0,0.125937,0.0219804,0.190317,0,0,0.0208424,1.34037,0.205234,0.958188,1,0,0,0.0472
strong_shove,0.3,0.022259,0,1.38435,0.0849946,0,2.63917,0.108151,1.16346,0.128549,1.79687,-0.122402,0.0906731,0.387644,2,0,0.127125,0.0257115,0.22838,0,0,0.022259,1.38435,0.237,0.958188,1,0,0,0.044009
strong_shove,0.316667,0.0235798,0,1.42537,0.0792484,0,2.46075,0.121355,1.1758,0.140375,1.76638,-0.122666,0.0909631,0.418123,2,0,0.128312,0.0290949,0.266444,0,0,0.0235798,1.42537,0.268037,0.958188,1,0,0,0.0410337
strong_shove,0.333333,0.0248113,0,1.46361,0.0738907,0,2.29439,0.13464,1.18624,0.152373,1.7369,-0.122929,0.0908597,0.448602,2,0,0.1295,0.0320849,0.304507,0,0,0.0248113,1.46361,0.298316,0.958188,1,0,0,0.0382596
strong_shove,0.35,0.0259596,0,1.49926,0.0688953,0,2.13927,0.147975,1.195,0.164509,1.70842,-0.123193,0.0903224,0.479082,2,0,0.130687,0.034641,0.342571,0,0,0.0259596,1.49926,0.327818,0.958188,1,0,0,0.035673
strong_shove,0.366667,0.0270302,0,1.5325,0.0642375,0,1.99464,0.161333,1.20224,0.17675,1.68095,-0.123457,0.0893166,0.509561,2,0,0.131875,0.0367286,0.380634,0,0,0.0270302,1.5325,0.356528,0.958188,1,0,0,0.0332613
strong_shove,0.383333,0.0280285,0,1.5635,0.0598947,0,1.85979,0.174687,1.20814,0.189062,1.65449,-0.12372,0.0878141,0.540041,2,0,0.133062,0.0383196,0.418698,0,0,0.0280285,1.5635,0.384434,0.958188,1,0,0,0.0310126
strong_shove,0.4,0.0289592,0,1.5924,0.0558454,0,1.73406,0.188015,1.21285,0.201418,1.62903,-0.123984,0.0857934,0.57052,2,0,0.13425,0.0393923,0.456761,0,0,0.0289592,1.5924,0.411529,0.958188,1,0,0,0.028916
strong_shove,0.416667,0.0298271,0,1.61935,0.0520699,0,1.61683,0.201292,1.21651,0.213788,1.60455,-0.124248,0.08324,0.601,2,0,0.135437,0.0399323,0.494824,0,0,0.0298271,1.61935,0.437812,0.958188,1,0,0,0.0269611
strong_shove,0.433333,0.0306362,0,1.64447,0.0485497,0,1.50752,0.214497,1.21924,0.226149,1.58104,-0.124511,0.0801466,0.631479,2,0,0.136625,0.0399323,0.532888,0,0,0.0306362,1.64447,0.463283,0.958188,1,0,0,0.0251384
strong_shove,0.45,0.0313907,0,1.6679,0.0452674,0,1.4056,0.22761,1.22115,0.238475,1.55849,-0.124775,0.0765132,0.661959,2,0,0.137812,0.0393923,0.570951,0,0,0.0313907,1.6679,0.487945,0.958188,1,0,0,0.0234388
strong_shove,0.466667,0.0320941,0,1.68974,0.0422071,0,1.31057,0.240614,1.22235,0.250744,1.53688,-0.125039,0.0723471,0.692438,2,0,0.138999,0.0383196,0.609015,0,0,0.0320941,1.68974,0.511803,0.958188,1,0,0,0.0218542
strong_shove,0.483333,0.03275,0,1.71011,0.0393536,0,1.22197,0.253491,1.22292,0.262936,1.51619,-0.125302,0.0676627,0.722918,2,0,0.140187,0.0367286,0.647078,0,0,0.03275,1.71011,0.534867,0.958188,1,0,0,0.0203768
strong_shove,0.5,0.0333616,0,1.7291,0.0366931,0,1.13936,0.266225,1.22295,0.275031,1.4964,-0.125566,0.0624817,0.753397,2,0,0.141374,0.034641,0.685141,0,0,0.0333616,1.7291,0.557146,0.958188,1,0,0,0.0189992
strong_shove,0.516667,0.0339318,0,1.74681,0.0342124,0,1.06233,0.278803,1.22252,0.287014,1.47748,-0.125829,0.0568322,0.783876,2,0,0.142562,0.0320849,0.723205,0,0,0.0339318,1.74681,0.578654,0.958188,1,0,0,0.0177147
strong_shove,0.533333,0.0344634,0,1.76331,0.0318994,0,0.990511,0.291211,1.22168,0.298866,1.4594,-0.126093,0.0507488,0.814356,2,0,0.143749,0.0290949,0.761268,0,0,0.0344634,1.76331,0.599403,0.958188,1,0,0,0.0165171
strong_shove,0.55,0.0349591,0,1.77871,0.0297428,0,0.923547,0.303437,1.22051,0.310576,1.44216,-0.126357,0.0442719,0.844835,2,0,0.144937,0.0257115,0.799332,0,0,0.0349591,1.77871,0.619409,0.958188,1,0,0,0.0154004
strong_shove,0.566667,0.0354213,0,1.79306,0.027732,0,0.861109,0.315473,1.21904,0.322128,1.42571,-0.12662,0.0374474,0.875315,2,0,0.146124,0.0219803,0.837395,0,0,0.0354213,1.79306,0.638688,0.958188,1,0,0,0.0143593
strong_shove,0.583333,0.0358523,0,1.80644,0.0258572,0,0.802893,0.327307,1.21734,0.333512,1.41003,-0.126884,0.0303255,0.905794,2,0,0.147312,0.0179519,0.875459,0,0,0.0358523,1.80644,0.657256,0.958188,1,0,0,0.0133885
strong_shove,0.6,0.0362541,0,1.81892,0.0241091,0,0.748612,0.338932,1.21544,0.344718,1.3951,-0.127148,0.022961,0.936274,2,0,0.148499,0.0136808,0.913522,0,0,0.0362541,1.81892,0.675132,0.958188,1,0,0,0.0124833
strong_shove,0.616667,0.0366288,0,1.83055,0.0224791,0,0.698002,0.350341,1.21337,0.355736,1.38089,-0.127411,0.0154114,0.966753,2,0,0.149687,0.00922459,0.951586,0,0,0.0366288,1.83055,0.692334,0.958188,1,0,0,0.0116394
strong_shove,0.633333,0.0369781,0,1.8414,0.0209594,0,0.650812,0.361527,1.21117,0.366557,1.36737,-0.127675,0.00773704,0.997233,2,0,0.150874,0.00464366,0.989649,0,0,0.0369781,1.8414,0.708881,0.958188,1,0,0,0.0108525
strong_shove,0.65,0.0373038,0,1.85151,0.0195424,0,0.606813,0.372486,1.20888,0.377176,1.35451,-0.127938,0,1.02771,2,0,0.152062,0,1.02771,0,0,0.0373038,1.85151,0.724791,0.958188,1,0,0,0.0101188
strong_shove,0.666667,0.0376075,0,1.86094,0.0182212,0,0.565789,0.383213,1.20651,0.387586,1.3423,-0.127938,0,1.02771,2,0.0219298,0.152062,0,1.02771,0,0.0219298,0.0120616,1.02771,0.411973,0.958188,1,0,0,0.00943471
strong_shove,0.683333,0.0378906,0,1.86973,0.0169894,0,0.527538,0.393704,1.20408,0.397782,1.33069,-0.127938,0,1.02771,2,0.0438597,0.152062,0,1.02771,0,0.0438597,0.0120616,1.02771,0.420427,0.958188,1,0,0,0.00879686
strong_shove,0.7,0.0381547,0,1.87793,0.0158408,0,0.491874,0.403958,1.20163,0.40776,1.31968,-0.127938,0,1.02771,2,0.0657895,0.152062,0,1.02771,0,0.0657895,0.0120616,1.02771,0.428753,0.958188,1,0,0,0.00820214
strong_shove,0.716667,0.0384008,0,1.88557,0.0147699,0,0.45862,0.413972,1.19915,0.417517,1.30922,-0.127938,0,1.02771,2,0.0877193,0.152062,0,1.02771,0,0.0877193,0.0120616,1.02771,0.436948,0.958188,1,0,0,0.00764763
strong_shove,0.733333,0.0386303,0,1.8927,0.0137713,0,0.427614,0.423745,1.19667,0.42705,1.2993,-0.127938,0,1.02771,2,0.109649,0.152062,0,1.02771,0,0.109649,0.0120616,1.02771,0.445007,0.958188,1,0,0,0.0071306
strong_shove,0.75,0.0388443,0,1.89935,0.0128403,0,0.398705,0.433276,1.19421,0.436357,1.28989,-0.127938,0,1.02771,2,0.131579,0.152062,0,1.02771,0,0.131579,0.0120616,1.02771,0.452925,0.958188,1,0,0,0.00664853
strong_shove,0.766667,0.0390439,0,1.90554,0.0119722,0,0.37175,0.442565,1.19176,0.445438,1.28098,-0.127938,0,1.02771,2,0.153509,0.152062,0,1.02771,0,0.153509,0.0120616,1.02771,0.460699,0.958188,1,0,0,0.00619905
strong_shove,0.783333,0.0392299,0,1.91132,0.0111628,0,0.346617,0.451613,1.18934,0.454292,1.27253,-0.127938,0,1.02771,2,0.175439,0.152062,0,1.02771,0,0.175439,0.0120616,1.02771,0.468325,0.958188,1,0,0,0.00577995
strong_shove,0.8,0.0394034,0,1.91671,0.0104081,0,0.323184,0.460421,1.18696,0.462919,1.26452,-0.127938,0,1.02771,2,0.197368,0.152062,0,1.02771,0,0.197368,0.0120616,1.02771,0.475799,0.958188,1,0,0,0.00538919
strong_shove,0.816667,0.0395651,0,1.92173,0.00970449,0,0.301335,0.46899,1.18462,0.471319,1.25694,-0.127938,0,1.02771,2,0.219298,0.152062,0,1.02771,0,0.219298,0.0120616,1.02771,0.483118,0.958188,1,0,0,0.00502485
strong_shove,0.833333,0.0397159,0,1.92641,0.00904841,0,0.280963,0.477323,1.18232,0.479494,1.24976,-0.127938,0,1.02771,2,0.241228,0.152062,0,1.02771,0,0.241228,0.0120616,1.02771,0.490278,0.958188,1,0,0,0.00468514
strong_shove,0.85,0.0398566,0,1.93078,0.00843668,0,0.261968,0.485421,1.18008,0.487446,1.24296,-0.127938,0,1.02771,2,0.263158,0.152062,0,1.02771,0,0.263158,0.0120616,1.02771,0.497279,0.958188,1,0,0,0.00436839
strong_shove,0.866667,0.0399877,0,1.93485,0.00786631,0,0.244257,0.493287,1.1779,0.495175,1.23652,-0.127938,0,1.02771,2,0.285088,0.152062,0,1.02771,0,0.285088,0.0120616,1.02771,0.504118,0.958188,1,0,0,0.00407306
strong_shove,0.883333,0.0401099,0,1.93864,0.0073345,0,0.227744,0.500925,1.17577,0.502685,1.23043,-0.127938,0,1.02771,2,0.307018,0.152062,0,1.02771,0,0.307018,0.0120616,1.02771,0.510793,0.958188,1,0,0,0.0037977
strong_shove,0.9,0.0402239,0,1.94218,0.00683864,0,0.212347,0.508336,1.17371,0.509977,1.22467,-0.127938,0,1.02771,2,0.328947,0.152062,0,1.02771,0,0.328947,0.0120616,1.02771,0.517304,0.958188,1,0,0,0.00354095
strong_shove,0.916667,0.0403302,0,1.94548,0.0063763,0,0.197991,0.515526,1.1717,0.517056,1.21922,-0.127938,0,1.02771,2,0.350877,0.152062,0,1.02771,0,0.350877,0.0120616,1.02771,0.52365,0.958188,1,0,0,0.00330156
strong_shove,0.933333,0.0404292,0,1.94856,0.00594523,0,0.184606,0.522496,1.16976,0.523923,1.21406,-0.127938,0,1.02771,2,0.372807,0.152062,0,1.02771,0,0.372807,0.0120616,1.02771,0.529831,0.958188,1,0,0,0.00307836
strong_shove,0.95,0.0405216,0,1.95143,0.00554329,0,0.172125,0.529252,1.16788,0.530583,1.20919,-0.127938,0,1.02771,2,0.394737,0.152062,0,1.02771,0,0.394737,0.0120616,1.02771,0.535848,0.958188,1,0,0,0.00287024
strong_shove,0.966667,0.0406078,0,1.9541,0.00516853,0,0.160488,0.535797,1.16606,0.537038,1.20458,-0.127938,0,1.02771,2,0.416667,0.152062,0,1.02771,0,0.416667,0.0120616,1.02771,0.541701,0.958188,1,0,0,0.00267619
strong_shove,0.983333,0.0406881,0,1.9566,0.00481911,0,0.149638,0.542136,1.1643,0.543292,1.20022,-0.127938,0,1.02771,2,0.438597,0.152062,0,1.02771,0,0.438597,0.0120616,1.02771,0.54739,0.958188,1,0,0,0.00249527
strong_shove,1,0.040763,0,1.95892,0.00449331,0,0.139522,0.548272,1.16261,0.54935,1.19609,-0.127938,0,1.02771,2,0.460526,0.152062,0,1.02771,0,0.460526,0.0120616,1.02771,0.552918,0.958188,1,0,0,0.00232657
strong_shove,1.01667,0.0408328,0,1.96109,0.00418953,0,0.130089,0.55421,1.16097,0.555215,1.1922,-0.127938,0,1.02771,2,0.482456,0.152062,0,1.02771,0,0.482456,0.0120616,1.02771,0.558286,0.958188,1,0,0,0.00216928
strong_shove,1.03333,0.0408979,0,1.96311,0.00390629,0,0.121295,0.559954,1.1594,0.560891,1.18851,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.563496,0.958188,1,0,0,0.00202262
strong_shove,1.05,0.0409586,0,1.965,0.0036422,0,0.113094,0.565508,1.15789,0.566383,1.18503,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.56855,0.958188,1,0,0,0.00188588
strong_shove,1.06667,0.0410152,0,1.96675,0.00339597,0,0.105448,0.570878,1.15643,0.571693,1.18174,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.573449,0.958188,1,0,0,0.00175839
strong_shove,1.08333,0.041068,0,1.96839,0.00316638,0,0.0983195,0.576068,1.15503,0.576828,1.17862,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.578197,0.958188,1,0,0,0.00163951
strong_shove,1.1,0.0411172,0,1.96992,0.00295231,0,0.0916725,0.581082,1.15368,0.58179,1.17568,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.582796,0.958188,1,0,0,0.00152867
strong_shove,1.11667,0.0411631,0,1.97135,0.00275272,0,0.0854749,0.585924,1.15238,0.586585,1.1729,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.587249,0.958188,1,0,0,0.00142532
strong_shove,1.13333,0.0412058,0,1.97267,0.00256662,0,0.0796962,0.590599,1.15114,0.591215,1.17027,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.591558,0.958188,1,0,0,0.00132896
strong_shove,1.15,0.0412457,0,1.97391,0.0023931,0,0.0743083,0.595112,1.14995,0.595687,1.16779,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.595727,0.958188,1,0,0,0.00123911
strong_shove,1.16667,0.0412829,0,1.97507,0.00223131,0,0.0692846,0.599467,1.14881,0.600003,1.16544,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.599758,0.958188,1,0,0,0.00115534
strong_shove,1.18333,0.0413176,0,1.97614,0.00208046,0,0.0646005,0.603669,1.14771,0.604168,1.16322,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.603655,0.958188,1,0,0,0.00107723
strong_shove,1.2,0.0413499,0,1.97715,0.00193981,0,0.0602331,0.607721,1.14666,0.608186,1.16112,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.60742,0.958188,1,0,0,0.00100441
strong_shove,1.21667,0.0413801,0,1.97808,0.00180867,0,0.056161,0.611628,1.14566,0.612062,1.15914,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.611057,0.958188,1,0,0,0.000936502
strong_shove,1.23333,0.0414082,0,1.97896,0.00168639,0,0.0523642,0.615394,1.1447,0.615799,1.15726,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.614569,0.958188,1,0,0,0.000873189
strong_shove,1.25,0.0414344,0,1.97977,0.00157238,0,0.048824,0.619024,1.14377,0.619401,1.15549,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.617959,0.958188,1,0,0,0.000814156
strong_shove,1.26667,0.0414588,0,1.98053,0.00146608,0,0.0455232,0.622521,1.14289,0.622873,1.15382,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.62123,0.958188,1,0,0,0.000759114
strong_shove,1.28333,0.0414816,0,1.98124,0.00136696,0,0.0424456,0.625889,1.14205,0.626217,1.15224,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.624386,0.958188,1,0,0,0.000707793
strong_shove,1.3,0.0415028,0,1.9819,0.00127455,0,0.039576,0.628085,1.14188,0.628391,1.15138,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.626514,0.958188,1,0,0,0.000659942
strong_shove,1.31667,0.0415227,0,1.98251,0.00118838,0,0.0369004,0.629196,1.14234,0.629481,1.15119,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.627689,0.958188,1,0,0,0.000615326
strong_shove,1.33333,0.0415411,0,1.98308,0.00110804,0,0.0344057,0.629299,1.14336,0.629565,1.15162,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.627979,0.958188,1,0,0,0.000573726
strong_shove,1.35,0.0415583,0,1.98362,0.00103313,0,0.0320797,0.628466,1.14493,0.628714,1.15263,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.62745,0.958188,1,0,0,0.000534939
strong_shove,1.36667,0.0415744,0,1.98412,0.00096328,0,0.0299109,0.626761,1.147,0.626993,1.15418,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.626168,0.958188,1,0,0,0.000498773
strong_shove,1.38333,0.0415894,0,1.98458,0.000898157,0,0.0278887,0.624242,1.14957,0.624458,1.15626,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.624191,0.958188,1,0,0,0.000465053
strong_shove,1.4,0.0416033,0,1.98502,0.000837436,0,0.0260033,0.620963,1.15261,0.621164,1.15885,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.62158,0.958188,1,0,0,0.000433613
strong_shove,1.41667,0.0416163,0,1.98542,0.00078082,0,0.0242453,0.616972,1.15613,0.617159,1.16195,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.618391,0.958188,1,0,0,0.000404298
strong_shove,1.43333,0.0416285,0,1.9858,0.000728032,0,0.0226062,0.612316,1.1601,0.61249,1.16553,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.61468,0.958188,1,0,0,0.000376965
strong_shove,1.45,0.0416398,0,1.98615,0.000678812,0,0.0210779,0.607036,1.16453,0.607199,1.16959,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.610503,0.958188,1,0,0,0.00035148
strong_shove,1.46667,0.0416503,0,1.98647,0.00063292,0,0.0196529,0.601173,1.16941,0.601325,1.17413,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.605913,0.958188,1,0,0,0.000327718
strong_shove,1.48333,0.0416602,0,1.98678,0.000590131,0,0.0183242,0.594765,1.17473,0.594907,1.17913,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.600965,0.958188,1,0,0,0.000305562
strong_shove,1.5,0.0416693,0,1.98707,0.000550235,0,0.0170854,0.587848,1.18049,0.58798,1.18459,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.595711,0.958188,1,0,0,0.000284904
strong_shove,1.51667,0.0416779,0,1.98733,0.000513035,0,0.0159303,0.580455,1.18669,0.580578,1.19051,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.590207,0.958188,1,0,0,0.000265643
strong_shove,1.53333,0.0416859,0,1.98758,0.000478351,0,0.0148533,0.57262,1.19331,0.572734,1.19687,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.584507,0.958188,1,0,0,0.000247684
strong_shove,1.55,0.0416933,0,1.98781,0.000446012,0,0.0138491,0.564373,1.20035,0.564481,1.20367,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.578664,0.958188,1,0,0,0.000230939
strong_shove,1.56667,0.0417002,0,1.98802,0.000415858,0,0.0129129,0.555747,1.20779,0.555847,1.21089,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.572733,0.958188,1,0,0,0.000215326
strong_shove,1.58333,0.0417067,0,1.98822,0.000387744,0,0.0120399,0.54677,1.21564,0.546863,1.21853,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.56677,0.958188,1,0,0,0.000200768
strong_shove,1.6,0.0417127,0,1.98841,0.00036153,0,0.0112259,0.53747,1.22386,0.537557,1.22655,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.560828,0.958188,1,0,0,0.000187195
strong_shove,1.61667,0.0417183,0,1.98859,0.000337088,0,0.010467,0.527877,1.23245,0.527958,1.23496,-0.127938,0,1.02771,2,0.5,0.152062,0,1.02771,0,0.5,0.0120616,1.02771,0.554962,0.958188,1,0,0,0.00017454
